product_id,handle,sku,collection,classification,field,old_text,new_text,status,source_facts,editorial_notes
prod_01KNTBXAE0HEVEGEFCZTYRNDG2,pv-18-1,PV-18-1,Provence,CONFIGURABLE,description,,"Самая широкая кровать Provence: матрас 180 × 200 см, корпус 189 × 211 см, изголовье 112 см, без изножья. Формат просторной спальни — почти двухметровая спальная стена, которую изголовье и пара тумбочек коллекции превращают в законченную композицию. Отделка — тёмное дерево или молочный, как у остальной корпусной мебели Provence.",safe_to_rewrite,"габариты 1894×2110×1121 мм; матрас и отсутствие изножья — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0GEC1WW45XKYYC264,pv-23-1,PV-23-1,Provence,CONFIGURABLE,subtitle,,"Стул Provence — две отделки, посадка для долгих ужинов.",safe_to_rewrite,"габариты 480×460×905 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0GEC1WW45XKYYC264,pv-23-1,PV-23-1,Provence,CONFIGURABLE,description,,"Стул Provence: 48 × 46 см в плане, высота по спинке 90,5 см. Отделка — тёмное дерево или молочный; комплект стульев можно собрать в одном цвете или чередовать светлые и тёмные вокруг одного стола. Это стул столовой — со спинкой полной высоты, а не табурет.",safe_to_rewrite,"габариты 480×460×905 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0TNXMTQHFTYAZZFQG,pv-42-2,PV-42-2,Provence,CONFIGURABLE,subtitle,,"ТВ-тумба Provence — 116 см, низкая посадка под экран, две отделки.",safe_to_rewrite,"габариты 1160×476×584 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0TNXMTQHFTYAZZFQG,pv-42-2,PV-42-2,Provence,CONFIGURABLE,description,,"Тумба Provence под телевизор: 116 см по фронту, 48 см в глубину, 58 см в высоту. Низкий корпус держит экран на удобной высоте для просмотра с дивана и вмещает технику с проводами. Отделка — тёмное дерево или молочный: тёмная версия визуально «заземляет» зону с экраном, светлая делает её незаметнее.",safe_to_rewrite,"габариты 1160×476×584 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0HJGHFQ8P7HTHCGTR,pv-43-1,PV-43-1,Provence,CONFIGURABLE,subtitle,,Чайный столик Provence — круглая столешница 60 см у кресла или дивана.,safe_to_rewrite,габариты 600×600×750 мм; чайный — из названия,
prod_01KNTBXAE0HJGHFQ8P7HTHCGTR,pv-43-1,PV-43-1,Provence,CONFIGURABLE,description,,"Чайный столик Provence: столешница диаметром 60 см на высоте 75 см. Столик для мягкой зоны — чашка, книга, очки; круглая форма без углов удобна там, где вокруг постоянно двигаются. Лёгкий предмет, который не требует своего места в планировке — он там, где сейчас сидят.",safe_to_rewrite,габариты 600×600×750 мм; чайный — из названия,
prod_01KNTBXAE00AE9RHVB0G00DFGM,pv-55-1,PV-55-1,Provence,CONFIGURABLE,subtitle,,"Малая банкетка Provence — 47 × 40 см, сиденье к туалетному столику.",safe_to_rewrite,"габариты 470×400×450 мм; finish_color_labels: Тёмное дерево, Молочный; туалетный столик pv-06-2 — по каталогу",
prod_01KNTBXAE00AE9RHVB0G00DFGM,pv-55-1,PV-55-1,Provence,CONFIGURABLE,description,,"Малая банкетка Provence: 47 × 40 см при высоте 45 см. Компактное сиденье к туалетному столику коллекции или в прихожую — присесть, обуться, положить сумку. Отделка — тёмное дерево или молочный, в тон остальной мебели Provence.",safe_to_rewrite,"габариты 470×400×450 мм; finish_color_labels: Тёмное дерево, Молочный; туалетный столик pv-06-2 — по каталогу",
prod_01KNTBXAE0WHWW3GW89K4V2M88,pv-55-2,PV-55-2,Provence,CONFIGURABLE,subtitle,,"Большая банкетка Provence — 85 см, скамья у изножья кровати.",safe_to_rewrite,габариты 850×400×450 мм; кровати без изножья — по каталогу Provence,
prod_01KNTBXAE0WHWW3GW89K4V2M88,pv-55-2,PV-55-2,Provence,CONFIGURABLE,description,,"Большая банкетка Provence длиной 85 см при глубине 40 см и высоте 45 см. Её место — у изножья кровати: плед и одежда сверху, посадка при обувании. Поскольку кровати коллекции выпускаются без изножья, банкетка ещё и визуально завершает их открытый нижний край.",safe_to_rewrite,габариты 850×400×450 мм; кровати без изножья — по каталогу Provence,
